-7.187910341970956907e+00,1.286325518210918339e+00,0.000000000000000000e+00
-6.986113197787011231e+00,-1.265135065094362021e+00,0.000000000000000000e+00
-3.901318087626745257e+00,-7.859319114984992805e-01,0.000000000000000000e+00
-8.827056599486432731e+00,1.609141276942650245e-01,0.000000000000000000e+00
-6.098666725644501518e+00,-9.201597662196226990e-01,0.000000000000000000e+00
-4.398251968614275142e+00,-9.945001262843051748e-01,0.000000000000000000e+00
-6.901274456982872785e+00,2.857545613604391965e-01,0.000000000000000000e+00
-9.114834342441348269e+00,5.433693147315313832e-01,0.000000000000000000e+00
-7.946460083570373811e+00,-6.907451888545810929e-03,0.000000000000000000e+00
-5.473942840263195997e+00,-1.355054913050077969e+00,0.000000000000000000e+00
-3.365364262779221072e+00,-2.809520728810454560e-01,0.000000000000000000e+00
-6.480356117193365684e+00,1.724362814458715087e+00,0.000000000000000000e+00
-5.385987345391231251e+00,-9.052319836033423384e-01,0.000000000000000000e+00
-5.891604379538767589e+00,-2.762110967587865229e+00,0.000000000000000000e+00
-5.979712439695081372e+00,-7.096676730779855058e-01,0.000000000000000000e+00
-6.146183806708100938e+00,-9.199615616081289193e-01,0.000000000000000000e+00
-5.815699780563228671e+00,-1.014883499810853573e+00,0.000000000000000000e+00
-6.272170664157466824e+00,1.781841917731932901e+00,0.000000000000000000e+00
-6.431703732546227847e+00,2.007914816171814110e+00,0.000000000000000000e+00
-8.230685048696816608e+00,2.150708420061559156e+00,0.000000000000000000e+00
-4.583049510763597567e+00,-1.965837142804905735e+00,0.000000000000000000e+00
-5.548744809588719740e+00,-9.741181443435337206e-01,0.000000000000000000e+00
-7.969527474113058396e+00,1.834540300987073325e+00,0.000000000000000000e+00
-6.611860989174764391e+00,-6.609154931165102109e-01,0.000000000000000000e+00
-5.462763200017606735e+00,-6.548808568385920958e-01,0.000000000000000000e+00
-5.000324430401696496e+00,8.169075685138011966e-01,0.000000000000000000e+00
-4.277988109363246139e+00,-2.586433634522830038e-01,0.000000000000000000e+00
-5.329124000285246687e+00,4.698054115771160832e-01,0.000000000000000000e+00
-7.273274602023016122e+00,-3.191457147473538480e+00,0.000000000000000000e+00
-5.770022167803607438e+00,-1.490787149378090537e-01,0.000000000000000000e+00
-5.329083666984997691e+00,1.544760817018918653e-01,0.000000000000000000e+00
-4.231701866760250397e+00,-1.099634256729898230e+00,0.000000000000000000e+00
-5.847645005765749637e+00,1.212652693227324718e+00,0.000000000000000000e+00
-3.681055805918557855e+00,-9.772561795651173444e-01,0.000000000000000000e+00
-4.540200896420176768e+00,9.427209249386765411e-01,0.000000000000000000e+00
-5.085678446988009860e+00,-9.778686564943102066e-01,0.000000000000000000e+00
-6.197754718965533982e+00,7.364971680130669718e-01,0.000000000000000000e+00
-6.486712650868853736e+00,2.108031585660612439e+00,0.000000000000000000e+00
-6.863099434511522823e+00,-6.360965022623082943e-01,0.000000000000000000e+00
-7.633012575359199303e+00,-8.099090063310596666e-01,0.000000000000000000e+00
-5.505926828691928065e+00,2.009108858029549083e+00,0.000000000000000000e+00
-6.293784354258461278e+00,1.002301491368428332e-01,0.000000000000000000e+00
-2.727461675560721055e+00,3.392793330133895835e-01,0.000000000000000000e+00
-6.745438309280316069e+00,-1.456930328007492559e+00,0.000000000000000000e+00
-5.905854158333041504e+00,6.988278847695662543e-01,0.000000000000000000e+00
-6.263880898251723117e+00,-1.440288658044513337e+00,0.000000000000000000e+00
-5.353275554116352808e+00,1.301266267985944136e+00,0.000000000000000000e+00
-5.506484280941197795e+00,2.486063617561741879e+00,0.000000000000000000e+00
-7.920566813705605114e+00,6.806632240116762267e-01,0.000000000000000000e+00
-7.202628760729007595e+00,1.136117078524299773e+00,0.000000000000000000e+00
-5.753184835889470605e+00,-3.404021004803163830e-01,0.000000000000000000e+00
-4.844155411822991475e+00,-2.137316769368733660e-01,0.000000000000000000e+00
-5.141448683338235348e+00,1.477328206166425850e-01,0.000000000000000000e+00
-6.798206861326883121e+00,4.895456914549504990e-02,0.000000000000000000e+00
-6.722775020565247672e+00,-1.330043499139905050e+00,0.000000000000000000e+00
-7.155372745750293362e+00,1.777207595859159994e+00,0.000000000000000000e+00
-4.563788910942535360e+00,1.812973241717105444e-01,0.000000000000000000e+00
-5.896200707229143134e+00,8.011940462962262588e-01,0.000000000000000000e+00
-6.373100862643866549e+00,4.438895236054109517e-01,0.000000000000000000e+00
-5.940789985918404348e+00,4.734135686249422159e-01,0.000000000000000000e+00
-7.062624095883684561e+00,-3.013056806435490120e-01,0.000000000000000000e+00
-7.953057480358335596e+00,1.478557595043069051e-01,0.000000000000000000e+00
-8.147920981728280054e+00,-1.826708036415836123e-01,0.000000000000000000e+00
-5.499673929709594233e+00,-2.811032290572956227e-01,0.000000000000000000e+00
-4.632409778004200618e+00,4.721533691156622886e-02,0.000000000000000000e+00
-4.352092706053080740e+00,1.356630892975531744e+00,0.000000000000000000e+00
-7.762282913173229382e+00,2.345953040658274258e+00,0.000000000000000000e+00
-5.517441386546859228e+00,4.008317119259400485e+00,0.000000000000000000e+00
-4.618384335455937517e+00,-1.759526294738044394e-01,0.000000000000000000e+00
-4.370063802431689126e+00,-2.538532231503931591e-01,0.000000000000000000e+00
-6.080871077236903233e+00,-5.222151129175484074e-01,0.000000000000000000e+00
-6.624603815892690761e+00,1.285329375212082015e+00,0.000000000000000000e+00
-5.087855272086521552e+00,-5.535501390092516238e-02,0.000000000000000000e+00
-4.882710772249224895e+00,-1.386599200091903850e+00,0.000000000000000000e+00
-7.044385398163670153e+00,-4.273485403448774034e-01,0.000000000000000000e+00
-5.370297796464784668e+00,9.362119117815469183e-02,0.000000000000000000e+00
-5.632642362445647422e+00,7.403660960725230167e-01,0.000000000000000000e+00
-5.588849120138094762e+00,-1.323609379614050230e+00,0.000000000000000000e+00
-6.222486726710818594e+00,-7.760245010945636679e-01,0.000000000000000000e+00
-6.733038361042470221e+00,2.039287187486787722e+00,0.000000000000000000e+00
-7.207399164129200564e+00,-4.864995010045525259e-01,0.000000000000000000e+00
-6.837938089772060302e+00,-3.166316966729705307e-01,0.000000000000000000e+00
-6.192263237736804982e+00,5.346928783609191660e-01,0.000000000000000000e+00
-5.593455575830159177e+00,8.788587615355716309e-01,0.000000000000000000e+00
-6.711236849186519748e+00,1.128757872914985860e+00,0.000000000000000000e+00
-6.794285658478162127e+00,1.839482744480537280e+00,0.000000000000000000e+00
-6.819279768167658240e+00,-2.125584406470853782e+00,0.000000000000000000e+00
-4.543874860011082539e+00,1.541390014109170092e+00,0.000000000000000000e+00
-4.566002711561459648e+00,-1.083276577604306956e+00,0.000000000000000000e+00
-6.160238686516145812e+00,-3.632352955677594086e-01,0.000000000000000000e+00
-3.781712712096364282e+00,-5.996159461539850577e-01,0.000000000000000000e+00
-7.138423535491683403e+00,1.720534595888493223e+00,0.000000000000000000e+00
-4.113683974272157151e+00,-1.473170763468423239e+00,0.000000000000000000e+00
-5.104484321246876455e+00,4.843091760168271032e-01,0.000000000000000000e+00
-7.256748294785703379e+00,1.191758707676373819e+00,0.000000000000000000e+00
-5.483610443887370067e+00,3.702652591138675398e-01,0.000000000000000000e+00
-6.100312881570333801e+00,-5.435779447544374365e-01,0.000000000000000000e+00
-5.548104195885400713e+00,-4.355478170315785769e-01,0.000000000000000000e+00
-3.481824681622706308e+00,9.987809033596020125e-01,0.000000000000000000e+00
-7.335535985228457179e+00,-2.109548815499620034e+00,0.000000000000000000e+00
-4.223167895482173861e+00,-9.176853773021332872e-01,0.000000000000000000e+00
-8.384491647466580488e+00,-1.075408533197291794e+00,0.000000000000000000e+00
-5.902959951782126069e+00,-7.050742169756399891e-01,0.000000000000000000e+00
-4.941133121641408721e+00,1.517970967496005796e+00,0.000000000000000000e+00
-6.910557899229377909e+00,-2.173820008108008281e-02,0.000000000000000000e+00
-7.150540008530317238e+00,6.255362388456350287e-01,0.000000000000000000e+00
-6.499193193616086717e+00,-1.551553249893874220e+00,0.000000000000000000e+00
-7.314629834270416353e+00,-1.417294118850250806e+00,0.000000000000000000e+00
-6.044413246110826421e+00,1.317384602890468992e+00,0.000000000000000000e+00
-4.624556464733456274e+00,1.896637534895458721e+00,0.000000000000000000e+00
-5.846977596898553564e+00,2.063475029288489360e+00,0.000000000000000000e+00
-5.301596228615593098e+00,-4.105086053945466440e-01,0.000000000000000000e+00
-6.016071296397292656e+00,-1.267531289731382849e+00,0.000000000000000000e+00
-5.500719543498767017e+00,2.239473773985207750e+00,0.000000000000000000e+00
-5.977152223768129602e+00,-9.538110655065686894e-01,0.000000000000000000e+00
-8.476285067954766106e+00,1.397997859859120839e-01,0.000000000000000000e+00
