-7.276822732225290302e+00,1.210531143261326603e+00,0.000000000000000000e+00
-5.838711347359974546e+00,9.133563267401565433e-01,0.000000000000000000e+00
-5.343379577572761718e+00,7.719953092593856425e-01,0.000000000000000000e+00
-3.621096245750199838e+00,1.980178636663596059e+00,0.000000000000000000e+00
-6.364208593482336696e+00,1.671693755377199775e+00,0.000000000000000000e+00
-8.141346963426132177e+00,-8.693005009473909750e-01,0.000000000000000000e+00
-5.795716310356542778e+00,-1.564060953219868377e+00,0.000000000000000000e+00
-6.072751184247596079e+00,8.103296241760016283e-01,0.000000000000000000e+00
-5.198348222005573227e+00,3.924955557110718640e-01,0.000000000000000000e+00
-5.248092795951006195e+00,-4.647122919636673122e-02,0.000000000000000000e+00
-6.535295589823443052e+00,1.829964053324955486e+00,0.000000000000000000e+00
-5.993803285030424810e+00,3.078889005826052072e-01,0.000000000000000000e+00
-4.324439860088682863e+00,-6.326187889121812069e-02,0.000000000000000000e+00
-5.674597172496260278e+00,4.396251603763451921e-01,0.000000000000000000e+00
-5.771479226562498788e+00,2.422412284942959904e+00,0.000000000000000000e+00
-5.296761065049766515e+00,1.253848797900084078e+00,0.000000000000000000e+00
-6.901403583312118784e+00,5.652545836371567489e-01,0.000000000000000000e+00
-7.027740298479324466e+00,1.182737737082679264e+00,0.000000000000000000e+00
-6.002868438803306006e+00,7.852888658280883227e-01,0.000000000000000000e+00
-5.585851865548156603e+00,2.368776742156086801e+00,0.000000000000000000e+00
-4.789727694078758091e+00,2.021884713143705103e-01,0.000000000000000000e+00
-6.871366220671491831e+00,1.097328469142416330e+00,0.000000000000000000e+00
-5.101566603288550716e+00,-6.063270473089982238e-02,0.000000000000000000e+00
-6.673480819130121589e+00,-8.714039206735156862e-01,0.000000000000000000e+00
-5.297744855266166120e+00,-5.850670266644395490e-01,0.000000000000000000e+00
-6.260133673668303977e+00,-1.174727862975643244e+00,0.000000000000000000e+00
-6.242086935623101240e+00,5.379345260962388187e-01,0.000000000000000000e+00
-4.216820834589737110e+00,3.011673580678720263e+00,0.000000000000000000e+00
-3.968970152857063116e+00,5.531911729188695448e-01,0.000000000000000000e+00
-7.792908021516575801e+00,-1.076584475938265451e+00,0.000000000000000000e+00
-5.160836155006856885e+00,8.740449868735641337e-01,0.000000000000000000e+00
-4.523182716082206234e+00,-3.579504232697522381e-01,0.000000000000000000e+00
-4.315665819115031887e+00,-3.157303641034159281e-01,0.000000000000000000e+00
-5.248904645242285838e+00,6.557004253937906979e-01,0.000000000000000000e+00
-5.644358734650144704e+00,-7.365285885457947268e-01,0.000000000000000000e+00
-6.206336118496946774e+00,-3.956884035816961021e-01,0.000000000000000000e+00
-9.317040005790529378e+00,-8.715149578549438170e-01,0.000000000000000000e+00
-6.785798903337411758e+00,6.366275706208305296e-01,0.000000000000000000e+00
-5.058558324034751585e+00,2.305167182544458071e-01,0.000000000000000000e+00
-5.633570973280111360e+00,2.935571533307742342e+00,0.000000000000000000e+00
-4.851425688425042182e+00,-5.276226509867845138e-01,0.000000000000000000e+00
-5.799588661171768855e+00,-8.576683176875659065e-01,0.000000000000000000e+00
-4.981322753175966511e+00,-1.734847143366913536e-01,0.000000000000000000e+00
-4.842017899783592760e+00,2.632546606719517179e-02,0.000000000000000000e+00
-5.722721999697714779e+00,6.977496629798534133e-01,0.000000000000000000e+00
-8.331258644050318907e+00,4.344200873850356109e-02,0.000000000000000000e+00
-3.768968760140123386e+00,-4.642154420252033176e-01,0.000000000000000000e+00
-5.013250146579246724e+00,1.759875977022765658e+00,0.000000000000000000e+00
-3.346949283844917744e+00,-7.110958549349906122e-01,0.000000000000000000e+00
-5.019658930941133690e+00,4.381842678458079676e-02,0.000000000000000000e+00
-4.224431113485515255e+00,-1.317369459483092919e+00,0.000000000000000000e+00
-4.224941957470741194e+00,8.840720090484337490e-01,0.000000000000000000e+00
-4.895585490758815439e+00,4.518079268884768851e+00,0.000000000000000000e+00
-9.036684962935677135e+00,-1.674360441828698143e+00,0.000000000000000000e+00
-5.696517395172222109e+00,-2.845483957356517379e+00,0.000000000000000000e+00
-4.491996068267765096e+00,1.618467328864385268e-01,0.000000000000000000e+00
-4.881720640847333037e+00,-1.281779615015721685e+00,0.000000000000000000e+00
